"qry_transcript_id","ref_gene_id","qry_gene_id","ref_gene_name","gene_annotation","ref_transcript_id","ref_transcript_name","class_code","male_log2FoldChange","female_log2FoldChange"
"TU39268","LOC111514484","G22737","coiled-coil domain-containing protein AGAP005037-like","refseq","XM_023170722.1","coiled-coil domain-containing protein AGAP005037-like","=",1.16737808956118,2.83313519320269
"TU11862","LOC111503815","G6619","probable rRNA-processing protein EBP2 homolog","refseq","XM_023158230.1","probable rRNA-processing protein EBP2 homolog","j",-0.866640440342296,-0.652347796437668
"TU28127","LOC111510141","G15877","probable cationic amino acid transporter","refseq","XM_023166015.1","probable cationic amino acid transporter","=",-1.08384127859573,-2.15504939554127
"TU43784","LOC111516384","G25831","juvenile hormone esterase-like","refseq","XM_023172552.1","juvenile hormone esterase-like","=",-3.80364708886573,-6.27475206125502
"TU43785",NA,"G25832","* translation initiation factor IF-3, mitochondrial","novel","KAG5876265","translation initiation factor IF-3, mitochondrial","r",-0.642961842353341,-0.668991316741105
"TU16258","LOC111505591","G9147","TGF-beta receptor type-1","refseq","XM_023160423.1","TGF-beta receptor type-1, transcript variant X1","j",-14.2169919383216,-21.9915593648351
"TU24600","LOC111508819","G13842","adenylate kinase isoenzyme 1-like","refseq","XM_023164437.1","adenylate kinase isoenzyme 1-like, transcript variant X2","j",-14.6069354574203,-1.85003157910129
"TU28953","LOC111510473","G16374","uncharacterized LOC111510473","refseq","XM_023166398.1","uncharacterized LOC111510473","j",2.10522808311071,2.59425240595122
"TU41929",NA,"G24508","* isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial-like","novel","XP_023024214","isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial-like","u",-0.604132118063236,-1.23141096897524
"TU29609","LOC111510744","G16765","esterase B1-like","refseq","XM_023166682.1","esterase B1-like","e",-0.87082355216548,-0.90778774304953
"TU36919","LOC111513561","G21233","serine palmitoyltransferase 2-like","refseq","XM_023169785.1","serine palmitoyltransferase 2-like","i",-4.5725625217546,-4.77068885297406
"TU36917","LOC111513562","G21232","putative inorganic phosphate cotransporter","refseq","XM_023169786.1","putative inorganic phosphate cotransporter","j",-3.33653575899776,-3.35702352118146
"TU41467","LOC111515393","G24189","alpha-tocopherol transfer protein-like","refseq","XM_023171618.1","alpha-tocopherol transfer protein-like","c",-20.577954173246,-27.0601483437666
"TU10490","LOC111503319","G5877","alpha-tocopherol transfer protein-like","refseq","XM_023157602.1","alpha-tocopherol transfer protein-like","k",1.27057978302874,1.29595791435691
"TU10491","LOC111503318","G5878","retinol-binding protein pinta-like","refseq","XM_023157601.1","retinol-binding protein pinta-like","=",-6.44200955113773,-6.43308309026111
"TU4988","LOC111517636","G2774","ATP-dependent helicase brm-like","refseq","XM_023173842.1","ATP-dependent helicase brm-like","j",-1.06936254059287,-0.698324265758674
"TU10141","LOC111503183","G5685","uncharacterized LOC111503183","refseq","XM_023157424.1","uncharacterized LOC111503183","=",-1.90324707081449,-1.00826537530303
"TU19794","LOC111506945","G11109","UDP-glucuronosyltransferase 2B15-like","refseq","XM_023162168.1","UDP-glucuronosyltransferase 2B15-like","=",-1.68129284396064,-2.3980617410635
"TU10735","LOC111503395","G6000","plasma alpha-L-fucosidase-like","refseq","XM_023157690.1","plasma alpha-L-fucosidase-like","=",-1.55425029733009,-2.67023130669578
"TU33356","LOC111512234","G19073","D-arabinitol dehydrogenase 1-like","refseq","XM_023168331.1","D-arabinitol dehydrogenase 1-like","=",-1.14989095270016,-2.38314211885174
"TU5864","LOC111517973","G3246","1-phosphatidylinositol 4","refseq","XM_023174271.1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase, transcript variant X3","k",24.3980499184492,30.7327603820719
"TU32411","LOC111511854","G18475","uncharacterized LOC111511854","refseq","XR_002722994.1","uncharacterized LOC111511854","=",1.3153096788775,1.71126832225956
"TU26859","LOC111509676","G15153","40S ribosomal protein S9-like","refseq","XM_023165457.1","40S ribosomal protein S9-like","=",0.715329728631228,0.571220642937878
"TU3833","LOC111515985","G2102","L-lactate dehydrogenase","refseq","XM_023172197.1","L-lactate dehydrogenase, transcript variant X4","i",-1.48452565831867,-1.24441600216445
"TU37185","LOC111513669","G21402","acetylcholine receptor subunit alpha-type acr-16-like","refseq","XM_023169894.1","acetylcholine receptor subunit alpha-type acr-16-like, transcript variant X2","j",-5.6055231007103,-9.49124191765167
"TU1097","LOC111503049","G553","lipid storage droplets surface-binding protein 2-like","refseq","XM_023157259.1","lipid storage droplets surface-binding protein 2-like, transcript variant X2","j",-0.880103111150481,-2.71182695462409
"TU1096","LOC111503049","G553","lipid storage droplets surface-binding protein 2-like","refseq","XM_023157268.1","lipid storage droplets surface-binding protein 2-like, transcript variant X3","=",0.734385255564452,0.486538886724089
"TU20859","LOC111507359","G11716","uncharacterized LOC111507359","refseq","XM_023162655.1","uncharacterized LOC111507359","=",1.05397352843969,1.71995434579832
"TU2016",NA,"G1082","* hypothetical protein B7P43_G00757","novel","PNF31478","hypothetical protein B7P43_G00757","u",0.727732408551665,0.834421654841333
"TU39250","LOC111514476","G22724","probable fatty acid-binding protein","refseq","XM_023170715.1","probable fatty acid-binding protein","c",-0.987152135836505,-1.68120016364875
"TU30331","LOC111511032","G17197","BAG domain-containing protein Samui","refseq","XM_023167043.1","BAG domain-containing protein Samui","=",1.28110337046577,1.31117390851921
"TU25530","LOC111509156","G14378","putative protein kinase C delta type homolog","refseq","XM_023164845.1","putative protein kinase C delta type homolog","=",1.01596088008398,1.63660685391302
"TU19010","LOC111506603","G10666","putative helicase mov-10-B.1","refseq","XM_023161727.1","putative helicase mov-10-B.1","j",-2.1910509882727,-1.63081971329362
"TU19013","LOC111506605","G10668","protein FAM136A-like","refseq","XM_023161730.1","protein FAM136A-like","=",-1.09870465019514,-0.906015966131819
"TU22991","LOC111508184","G12933","gamma-glutamylcyclotransferase-like","refseq","XM_023163611.1","gamma-glutamylcyclotransferase-like","=",-2.95389909281493,-7.17799176796724
"TU8415","LOC111502482","G4679","protein 60A","refseq","XM_023156574.1","protein 60A","=",0.9971894884049,1.35807897404749
"TU22548","LOC111508002","G12689","uncharacterized LOC111508002","refseq","XM_023163412.1","uncharacterized LOC111508002","n",1.70139653378917,1.74368143842148
"TU33800","LOC111512384","G19338","putative inositol monophosphatase 3","refseq","XM_023168493.1","putative inositol monophosphatase 3","=",0.486287266647911,0.453201350465262
"TU28085","LOC111510118","G15855","uncharacterized LOC111510118","refseq","XM_023165990.1","uncharacterized LOC111510118, transcript variant X5","=",0.541531485500665,0.598105645407087
"TU42378",NA,"G24811","* equilibrative nucleoside transporter 3-like","novel","XP_023022146","equilibrative nucleoside transporter 3-like","u",-21.0082564289552,-28.4138469423127
"TU25592",NA,"G14414","* hypothetical protein JTB14_018381","novel","KAG5887367","hypothetical protein JTB14_018381","u",0.85085778919608,1.48655433407354
"TU6462","LOC111518224","G3577","WD repeat","refseq","XM_023174616.1","WD repeat, SAM and U-box domain-containing protein 1-like, transcript variant X4","=",1.11970926653288,0.724438056611761
"TU43421","LOC111516215","G25552","UV excision repair protein RAD23 homolog B-like","refseq","XM_023172393.1","UV excision repair protein RAD23 homolog B-like","=",0.889021718540925,0.704187620664827
"TU41485","LOC111515399","G24200","uncharacterized LOC111515399","refseq","XM_023171624.1","uncharacterized LOC111515399","j",0.909602187808051,0.986379842300945
"TU43962","LOC111516459","G25973","multidrug resistance-associated protein 1-like","refseq","XM_023172616.1","multidrug resistance-associated protein 1-like","=",-2.37085435223649,-3.04562400404243
"TU43963",NA,"G25974","* multidrug resistance-associated protein 1-like","novel","XP_023026849","multidrug resistance-associated protein 1-like","u",-2.86972680946182,-3.10236592375247
"TU43964",NA,"G25975","* unnamed protein product, partial","novel","CAB0015653","unnamed protein product, partial","r",-1.7498889916892,-8.78969619748123
"TU15284","LOC111505228","G8623","uncharacterized LOC111505228","refseq","XM_023160004.1","uncharacterized LOC111505228, transcript variant X2","k",1.07212612251959,0.827213524658611
"TU34309","LOC111512566","G19617","probable phospholipid hydroperoxide glutathione peroxidase","refseq","XM_023168706.1","probable phospholipid hydroperoxide glutathione peroxidase","=",-0.660382276930146,-0.74110920425632
"TU40166","LOC111514863","G23309","zinc finger protein 616-like","refseq","XM_023171102.1","zinc finger protein 616-like","=",0.771291341581987,0.908562160149811
"TU33657","LOC111512329","G19247","UDP-glucuronosyltransferase 1-8-like","refseq","XM_023168439.1","UDP-glucuronosyltransferase 1-8-like","=",-1.44454894897952,-2.84928819179422
"TU8167","LOC111502377","G4542","TM2 domain-containing protein CG10795","refseq","XM_023156450.1","TM2 domain-containing protein CG10795","=",0.905513069491285,0.981840782578467
"TU8162","LOC111502374","G4537","uncharacterized LOC111502374","refseq","XM_023156444.1","uncharacterized LOC111502374","=",1.19282704294544,1.47314447399492
"TU28685","LOC111510353","G16223","uncharacterized LOC111510353","refseq","XR_002722769.1","uncharacterized LOC111510353","j",1.00010377531477,1.07725553870819
"TU28531","LOC111510290","G16119","probable aconitate hydratase","refseq","XM_023166200.1","probable aconitate hydratase, mitochondrial","e",-1.30797179458776,-2.81311186853669
"TU4550","LOC111517416","G2515","interaptin","refseq","XM_023173574.1","interaptin, transcript variant X4","=",-1.06978550471359,-1.57448992339083
"TU12586","LOC111504133","G7043","uncharacterized LOC111504133","refseq","XM_023158628.1","uncharacterized LOC111504133","=",0.814817771387516,1.53591962357055
"TU21803","LOC111507724","G12239","calcium/calmodulin-dependent protein kinase type II alpha chain","refseq","XM_023163069.1","calcium/calmodulin-dependent protein kinase type II alpha chain","j",1.53298824530977,1.64784457162423
"TU21807","LOC111507729","G12243","uncharacterized LOC111507729","refseq","XM_023163074.1","uncharacterized LOC111507729","=",-1.77788626553802,-3.41505597963037
"TU85","LOC111502272","G52","fasciclin-1","refseq","XM_023156416.1","fasciclin-1, transcript variant X2","j",1.25997412521654,2.57734477570749
"TU18262","LOC111506348","G10266","solute carrier family 22 member 3-like","refseq","XM_023161384.1","solute carrier family 22 member 3-like","=",1.11962851853734,0.838487349498788
"TU11775","LOC111503794","G6567","splicing factor 3A subunit 2","refseq","XM_023158202.1","splicing factor 3A subunit 2","=",0.570567108963565,0.501313660327064
"TU14724","LOC111504995","G8286","protein phosphatase 1A","refseq","XM_023159730.1","protein phosphatase 1A, transcript variant X2","=",0.538417716676751,0.405032756001903
"TU16491","LOC111505680","G9285","anamorsin homolog","refseq","XM_023160531.1","anamorsin homolog","=",-0.521902789081464,-0.659411849386908
"TU6342","LOC111518173","G3508","uncharacterized LOC111518173","refseq","XR_002723922.1","uncharacterized LOC111518173","j",-0.594479235568436,-1.02025431538185
"TU4275","LOC111517307","G2354","leucine-rich repeat-containing G-protein coupled receptor 4-like","refseq","XM_023173408.1","leucine-rich repeat-containing G-protein coupled receptor 4-like","j",-2.30140273356702,-2.67657954801092
"TU5585",NA,"G3090","* zinc finger protein Xfin-like","novel","KAF7272330","zinc finger protein Xfin-like","u",17.7420153639692,26.3928713625156
"TU29726","LOC111510799","G16837","ribonucleoside-diphosphate reductase large subunit-like","refseq","XM_023166746.1","ribonucleoside-diphosphate reductase large subunit-like","o",-17.4072703925795,-27.1151134786389
"TU7563","LOC111502139","G4203","forkhead box protein O-like","refseq","XM_023156134.1","forkhead box protein O-like","j",1.08657755576486,1.28105672908122
"TU5633","LOC111517872","G3109","chitinase 3-like","refseq","XM_023174154.1","chitinase 3-like","j",-6.12973048067305,-4.52202952028087
"TU5636","LOC111517875","G3112","small integral membrane protein 20","refseq","XM_023174157.1","small integral membrane protein 20","=",-1.1625779980012,-0.596126372724417
"TU31180",NA,"G17706","* headcase protein","novel","XP_023023996","headcase protein","u",1.4155272395031,1.55837990141191
"TU31189","LOC111511375","G17710","polyhomeotic-proximal chromatin protein-like","refseq","XM_023167387.1","polyhomeotic-proximal chromatin protein-like","j",22.9097537983202,10.9577111777786
"TU36204","LOC111513302","G20790","testicular acid phosphatase homolog","refseq","XM_023169504.1","testicular acid phosphatase homolog","j",-3.15762400694176,-3.48371091879951
"TU1637","LOC111505467","G861","uncharacterized LOC111505467","refseq","XM_023160280.1","uncharacterized LOC111505467","=",-0.789606215847551,-0.476344197013058
"TU44035","LOC111516487","G26020","UDP-glucuronosyltransferase 2B13-like","refseq","XM_023172641.1","UDP-glucuronosyltransferase 2B13-like","j",-1.49461716068387,-1.48111026119577
"TU40736","LOC111515102","G23682","transmembrane protein 43 homolog","refseq","XM_023171339.1","transmembrane protein 43 homolog","=",0.56784527789711,0.558719636041514
"TU40735","LOC111515103","G23681","beta-galactoside alpha-2","refseq","XM_023171340.1","beta-galactoside alpha-2,6-sialyltransferase 2","=",0.946810896890458,0.672432128481235
"TU9931","LOC111503106","G5573","uncharacterized LOC111503106","refseq","XM_023157328.1","uncharacterized LOC111503106","j",0.64433370322771,0.501675840834091
"TU25838","LOC111509263","G14563","esterase FE4-like","refseq","XM_023164976.1","esterase FE4-like","c",1.06695859243823,2.21433589961273
"TU25839","LOC111509267","G14563","esterase FE4-like","refseq","XM_023164979.1","esterase FE4-like","c",-4.56794240677018,-2.24612224099834
"TU25832","LOC111509262","G14558","esterase E4-like","refseq","XM_023164975.1","esterase E4-like","j",1.32207347783629,1.70510938553901
"TU9064","LOC111502759","G5063","uncharacterized LOC111502759","refseq","XR_002721780.1","uncharacterized LOC111502759","i",-1.44507330505641,-1.93883834467104
"TU9065","LOC111502759","G5063","uncharacterized LOC111502759","refseq","XR_002721780.1","uncharacterized LOC111502759","i",-1.4093903379166,-1.10913801448387
"TU23934","LOC111508562","G13482","uncharacterized LOC111508562","refseq","XM_023164109.1","uncharacterized LOC111508562","y",-4.73664941290256,-4.3461524970929
"TU23933",NA,"G13481","* ---NA---","novel",NA,"---NA---","r",-4.93550483131853,-5.43858987565737
"TU23932","LOC111508562","G13480","uncharacterized LOC111508562","refseq","XM_023164109.1","uncharacterized LOC111508562","i",-4.58487858044631,-4.0261911549863
"TU37876","LOC111513923","G21847","uncharacterized LOC111513923","refseq","XR_002723284.1","uncharacterized LOC111513923","j",-1.23257744938514,-2.08387334972452
"TU18876","LOC111506562","G10594","uncharacterized LOC111506562","refseq","XM_023161674.1","uncharacterized LOC111506562, transcript variant X1","n",-2.16199650793194,-2.11505759051254
